energy_kinetic,energy_potential,energy_skyrme,energy_total,field_norm,max_amplitude,topological_charge,structure_count,correlation_length,time,step
92034.06246130189,439252.39267572324,1658.4135180536439,532944.8686550787,8474.600720757477,1.1522120132101186,-1.4552585823099764,0,0.0,0.04,400
101749.80747297876,442493.08822806604,1829.6659722882764,546072.561673333,8524.490525020268,1.1686211228733496,-1.4119450387658041,0,0.0,0.042,420
112000.34355201114,445911.86879248783,2010.6024217497857,559922.8147662487,8577.084459500053,1.1860014569950121,-1.3669209213680613,0,0.0,0.044000000000000004,440
122794.78976679537,449511.7336735048,2201.4166620981623,574507.9401023983,8632.423063903432,1.2043787824286558,-1.3280838437983395,0,0.0,0.046,460
134142.75486556103,453295.8434835384,2402.311819327401,589840.9101684269,8690.549029294854,1.2237803336729818,-1.2860342324424137,0,0.0,0.048,480
146054.34666411896,457267.5232709149,2613.5004056477833,605935.3703406816,8751.507236118048,1.2442348515070518,-1.247788298076284,0,0.0,0.05,500
158540.18192656853,461430.26581314637,2835.204380049947,622805.6521197648,8815.344794189154,1.2657726237031752,-1.217676294730885,0,0.0,0.052000000000000005,520
171611.39674951442,465787.7350791274,3067.6552138336356,640466.7870424755,8882.11108470033,1.2884255278655794,-1.1872883613511633,0,0.0,0.054,540
185279.65746091725,470343.76986407564,3311.0939613945657,658934.5212863873,8951.857804274667,1.3122270764452322,-1.1612810798459194,0,0.0,0.056,560
199557.17204529015,475102.3876012408,3565.7713365729774,678225.330983104,9024.639011115218,1.3372124639833836,-1.135527576428546,0,0.0,0.058,580
214456.7021075589,480067.7883546134,3831.947794877273,698356.4382570495,9100.511173293125,1.3634186166386428,-1.088983495736521,0,0.0,0.060000000000000005,600
229991.57538852803,485244.3589970705,4109.89362190557,719345.8280075041,9179.533219221872,1.3908842440547637,-1.0325416924893904,0,0.0,0.062,620
246175.69884553683,490636.67757861497,4399.889028297007,741212.2654524489,9261.766590367026,1.4196498936285165,-0.9771804223544446,0,0.0,0.064,640
263023.5723125518,496249.5178895845,4702.224251553251,763975.3144536895,9347.275296242959,1.4497580072394802,-0.9239246476830074,0,0.0,0.066,660
280550.3027546249,502087.8542239373,5017.199665078817,787655.356643641,9436.125971750458,1.4812529805058847,-0.8637123677986749,0,0.0,0.068,680
298771.6191323523,508156.8663479561,5345.125894796506,812273.6113751049,9528.387936911457,1.5141812246331194,-0.7894096824192182,0,0.0,0.07,700
317703.8878926945,514461.9446799569,5686.323943701538,837852.1565163529,9624.133259059587,1.5485912309239909,-0.7158191005005279,0,0.0,0.07200000000000001,720
337364.1291032705,521008.6956868388,6041.125324724696,864413.950114834,9723.436817547768,1.5845336380222486,-0.6151389946844081,0,0.0,0.07400000000000001,740
357770.03324801347,527802.9475035745,6409.872202281199,891982.8529538692,9826.376371036644,1.6220613019635706,-0.6317832261912865,0,0.0,0.076,760
378939.9787028801,534850.7557820053,6792.917542887768,920583.6520277731,9933.032627430324,1.6612293691107187,-0.5789826856374637,0,0.0,0.078,780
400893.04991113034,542158.4097755842,7190.625275235874,950242.0849619504,10043.489316528588,1.7020953520523465,-0.5138227417619192,0,0.0,0.08,800
423649.0562785557,549732.4386669992,7603.370460114021,980984.865405669,10157.833265467676,1.7447192085475847,-0.42861749597877863,0,0.0,0.082,820
447228.5518099199,557579.6181459042,8031.539470576526,1012839.7094264006,10276.154477024458,1.7891634236014198,-0.3514078296379093,0,0.0,0.084,840
471652.8555087929,565706.9772442932,8475.530182760409,1045835.3629358466,10398.546210862047,1.8354930947587362,-0.2864657631883516,0,0.0,0.08600000000000001,860
496944.0725639132,574121.8054373744,8935.752177755696,1080001.6301790432,10525.10506779773,1.8837760207078826,-0.2127477037077588,0,0.0,0.08800000000000001,880
523125.1163461942,582831.6600181265,9412.626954937994,1115369.4033192587,10655.931077177518,1.934082793287668,-0.14454001203254574,0,0.0,0.09000000000000001,900
550219.7312415147,591844.3737540699,9906.588157175183,1151970.6931527597,10791.127787444717,1.986486892994869,-0.15847424574878477,0,0.0,0.092,920
578252.5163454895,601168.0628351334,10418.08180832301,1189838.660988946,10930.802359993435,2.0410647880926063,-0.1069527730124295,0,0.0,0.094,940
607248.9500475124,610811.1351218703,10947.566563426959,1229007.6517328098,11075.06566640133,2.0978960374233573,-0.045223960602443214,0,0.0,0.096,960
637235.4155325022,620782.2987036613,11495.513972050194,1269513.2282082138,11224.032389139651,2.1570633970337925,0.006189783653428593,0,0.0,0.098,980
