energy_kinetic,energy_potential,energy_skyrme,energy_total,field_norm,max_amplitude,topological_charge,structure_count,correlation_length,time,step
330141.06450001337,472148.850105863,52235.16755648708,854525.0821623635,8987.251978813447,1.7052597184219045,-1.419299694299413,0,0.0,0.056,560
356158.0372630892,477187.5981776082,56268.59983237174,889614.2352730691,9065.460337646318,1.7665906481836113,-1.4119994325306582,0,0.0,0.058,580
383389.36558007845,482465.4217933211,60477.811854617015,926332.5992280166,9147.37683935802,1.8316223224487886,-1.399812326136714,0,0.0,0.060000000000000005,600
411868.41861529235,487989.29062270053,64865.96571389154,964723.6749518844,9233.108682790804,1.9005377970867032,-1.4119972453714942,0,0.0,0.062,620
441630.04999995226,493766.4981592246,69436.27586505601,1004832.8240242328,9322.767925906452,1.9735302770351197,-1.3396105092947708,0,0.0,0.064,640
472710.63481845125,499804.6710623736,74192.00706712596,1046707.3129479508,9416.471614067113,2.050803534070442,-1.2917694183440815,4,0.0,0.066,660
505148.1081667609,506111.7789057207,79136.47286894164,1090396.3599414232,9514.341913505043,2.132572341292004,-1.1989552123057312,6,0.0,0.068,680
538982.0053431256,512696.14434267377,84273.03470069473,1135951.184386494,9616.506250105649,2.219062924442473,-1.1138592165909023,11,0.0,0.07,700
574253.5037368395,519566.45370243024,89605.1016305321,1183425.059069802,9723.09745363762,2.310513430155285,-1.0618374660797067,22,0.0,0.07200000000000001,720
611005.4664868187,526731.768029512,95136.13084390377,1232873.3653602346,9834.25390757337,2.407174411181414,-1.0692049710448255,40,0.0,0.07400000000000001,740
649282.4879878444,534201.5345811157,100869.62890118062,1284353.6514701408,9950.119704653473,2.51371921819484,-1.133090701171008,71,0.0,0.076,760
689130.9413287914,541985.5987974256,106809.15382640038,1337925.6939526175,10070.84480835939,2.626849283938533,-1.1276961122696014,113,0.0,0.078,780
730599.0277538409,550094.2167609996,112958.31807688186,1393651.5625917225,10196.585220470319,2.746926161996032,-1.2988179376137654,163,0.0,0.08,800
773736.8282446391,558538.0681623624,119320.79243995763,1451595.6888469593,10327.503154891736,2.874359472939891,-1.3241798217133474,224,0.0,0.082,820
818596.357328586,567328.2697900061,125900.31089928735,1511824.9380178796,10463.767217955941,3.0095838845538765,-1.3404401433213533,307,0.0,0.084,840
865231.6192259083,576476.3895641443,132700.67650918014,1574408.6852992326,10605.552595407711,3.153060550560233,-1.5023422842172718,395,0.0,0.08600000000000001,860
913698.6664558824,585994.4611347446,139725.76831108937,1639418.8959017163,10753.041246302044,3.3052786280223536,-1.6489120080010664,523,0.0,0.08800000000000001,880
964055.6610304422,595894.9990656286,146979.54932190833,1706930.209417979,10906.422104055002,3.4667568766004324,-1.7645981803274746,680,0.0,0.09000000000000001,900
1016362.9383713967,606191.0146277486,154466.07561880053,1777020.0286179457,11065.891284903588,3.6380453428919437,-1.800473476490502,836,0.0,0.092,920
1070683.0740954515,616896.032226129,162189.50653987922,1849768.6128614596,11231.652304045725,3.819727133147886,-1.8058664415864807,1026,0.0,0.094,940
1127080.9538190924,628024.1064864268,170154.11601391935,1925259.1763194385,11403.916299747543,4.012420277722199,-1.8261962669046445,1256,0.0,0.096,960
1185623.8461429488,639589.8400285915,178364.30502523264,2003577.991196773,11582.902265721394,4.216779690689425,-1.8200376408898542,1552,0.0,0.098,980
